Date,Time,Latitude,Longitude,Speed,Altitude,ir,luminosity,pm1s,pm25s,pm10s,pm1e,pm25e,pm10e,a03um01Lair,a05um01Lair,a1um01Lair,a25um01Lair,a5um01Lair,a10um01Lair,Co2,Temp,Hum,
13/7/2021,19:44:34.000,14.5791,121.0837,0.26,109.9,18,4.557046,30,34,35,26,32,35,5826,1590,101,2,1,0,762.5,0,0
13/7/2021,19:44:34.000,14.5791,121.0837,0.26,109.9,19,4.677501,27,31,32,23,30,32,5421,1500,90,2,1,0,762.5,0,0
13/7/2021,19:44:34.000,14.5791,121.0837,0.26,109.9,19,4.677501,25,28,29,22,28,29,5004,1369,85,2,1,0,762.5,0,0
13/7/2021,19:44:44.000,14.5791,121.0837,0.71,109.9,17,4.489909,25,28,29,22,28,29,5004,1369,85,2,1,0,868.75,0,0
13/7/2021,19:44:44.000,14.5791,121.0837,0.71,109.9,19,4.677501,23,27,27,22,27,27,4485,1233,82,3,1,0,762.5,0,0
13/7/2021,19:44:44.000,14.5791,121.0837,0.71,109.9,18,4.769666,21,25,25,20,25,25,4119,1125,81,3,1,0,762.5,0,0
13/7/2021,19:44:44.000,14.5791,121.0837,0.71,109.9,19,4.783662,21,25,25,20,25,25,4119,1125,81,3,1,0,762.5,0,0
13/7/2021,19:44:44.000,14.5791,121.0837,0.71,109.9,19,4.73057,19,23,24,19,23,24,3957,1091,80,3,1,0,762.5,0,0
13/7/2021,19:44:54.000,14.5792,121.0838,0.28,109.9,19,4.783662,19,23,23,19,23,23,3780,1031,73,3,1,0,853.13,0,0
13/7/2021,19:44:54.000,14.5792,121.0838,0.28,109.9,19,4.73057,18,21,22,18,21,22,3516,951,71,3,1,0,746.88,0,0
13/7/2021,19:44:54.000,14.5792,121.0838,0.28,109.9,19,4.73057,18,21,22,18,21,22,3516,951,71,3,1,0,778.13,0,0
13/7/2021,19:44:54.000,14.5792,121.0838,0.28,109.9,18,4.822872,17,20,21,17,20,21,3336,897,62,3,1,0,762.5,0,0
13/7/2021,19:44:54.000,14.5792,121.0838,0.28,109.9,19,4.73057,15,18,19,15,18,19,3114,831,56,2,1,0,762.5,0,0
13/7/2021,19:45:05.000,14.5792,121.0838,0.24,80.7,19,4.677501,15,18,19,15,18,19,3114,831,56,2,1,0,837.5,0,0
13/7/2021,19:45:05.000,14.5792,121.0838,0.24,80.7,19,4.783662,15,18,18,15,18,18,3063,806,59,2,0,0,778.13,0,0
13/7/2021,19:45:05.000,14.5792,121.0838,0.24,80.7,13,3.477273,14,17,17,14,17,17,2994,784,59,3,0,0,762.5,0,0
13/7/2021,19:45:05.000,14.5792,121.0838,0.24,80.7,19,4.783662,14,17,17,14,17,17,2901,764,61,4,0,0,762.5,0,0
13/7/2021,19:45:05.000,14.5792,121.0838,0.24,80.7,14,3.65065,14,17,17,14,17,17,2901,764,61,4,0,0,762.5,0,0
13/7/2021,19:45:15.000,14.5792,121.0838,0.14,80.6,19,4.783662,13,16,17,13,16,17,2814,745,58,3,0,0,837.5,0,0
13/7/2021,19:45:15.000,14.5792,121.0838,0.14,80.6,19,4.836774,13,16,16,13,16,16,2700,722,64,3,0,0,762.5,0,0
