,Unnamed: 0,Date,Latitude,Longitude,Speed,Altitude,ir,luminosity,pm1s,pm25s,pm10s,pm1e,pm25e,pm10e,a03um01Lair,a05um01Lair,a1um01Lair,a25um01Lair,a5um01Lair,a10um01Lair,Co2,Temp,Hum,uv,ROH,NH4
152,3729,2021-07-13 19:45:33.000,14.5792,121.0838,0.31,80.4,19,4.8368,13,16,17,13,16,17,2661,731,84,3,0,0,746.88,0.0,0.0,0.0,0,0
153,3730,2021-07-13 19:45:33.000,14.5792,121.0838,0.31,80.4,19,4.8899,13,16,16,13,16,16,2592,725,78,2,0,0,931.25,0.0,0.0,0.0,0,0
154,3731,2021-07-13 19:45:37.000,14.5792,121.0838,0.26,80.4,19,4.8899,12,16,16,12,16,16,2517,701,75,1,0,0,731.25,0.0,0.0,0.0,0,0
155,3732,2021-07-13 19:45:38.000,14.5792,121.0838,0.22,80.4,20,4.7981,12,14,14,12,14,14,2397,662,69,0,0,0,746.88,0.0,0.0,0.0,0,0
156,3733,2021-07-13 19:45:40.000,14.5792,121.0838,0.34,80.4,19,4.8368,12,14,14,12,14,14,2397,662,69,0,0,0,762.5,0.0,0.0,0.0,0,0
157,3734,2021-07-13 19:45:42.000,14.5792,121.0838,0.77,80.4,19,4.8899,10,13,13,10,13,13,2346,633,68,0,0,0,746.88,0.0,0.0,0.0,0,0
158,3735,2021-07-13 19:45:42.000,14.5792,121.0838,0.77,80.4,17,3.9062,10,12,12,10,12,12,2265,603,60,0,0,0,746.88,0.0,0.0,0.0,0,0
159,3736,2021-07-13 19:45:46.000,14.5792,121.0838,0.54,80.4,16,3.7855,10,12,12,10,12,12,2265,603,60,0,0,0,731.25,0.0,0.0,0.0,0,0
160,3737,2021-07-13 19:45:48.000,14.5792,121.0838,0.45,80.4,18,4.1858,10,13,13,10,13,13,2277,615,66,0,0,0,731.25,0.0,0.0,0.0,0,0
161,3738,2021-07-13 19:45:50.000,14.5792,121.0838,0.29,80.4,14,3.4913,11,13,15,11,13,15,2259,620,66,3,3,1,731.25,0.0,0.0,0.0,0,0
162,3739,2021-07-13 19:45:52.000,14.5792,121.0838,0.26,80.4,4,0.6442,10,12,14,10,12,14,2190,597,60,3,3,1,731.25,0.0,0.0,0.0,0,0
163,3740,2021-07-13 19:45:56.000,14.5792,121.0838,0.41,80.4,6,0.9923,11,14,15,11,14,15,2256,608,63,3,3,1,731.25,0.0,0.0,0.0,0,0
164,3741,2021-07-13 19:45:58.000,14.5792,121.0838,0.24,80.4,4,0.8012,11,13,15,11,13,15,2199,591,56,3,3,1,731.25,0.0,0.0,0.0,0,0
165,3742,2021-07-13 19:46:00.000,14.5792,121.0838,0.3,80.4,6,1.3072,11,13,15,11,13,15,2199,591,56,3,3,1,762.5,0.0,0.0,0.0,0,0
166,3743,2021-07-13 19:46:02.000,14.5791,121.0838,0.25,80.4,5,0.8704,11,13,14,11,13,14,2166,572,53,3,3,1,731.25,0.0,0.0,0.0,0,0
167,3744,2021-07-13 19:46:02.000,14.5791,121.0838,0.25,80.4,4,0.6963,11,13,15,11,13,15,2226,589,59,4,3,1,715.63,0.0,0.0,0.0,0,0
168,3745,2021-07-13 19:46:06.000,14.5792,121.0838,0.16,80.4,7,1.5867,10,12,15,10,12,15,2283,601,57,4,3,1,746.88,0.0,0.0,0.0,0,0
169,3746,2021-07-13 19:46:08.000,14.5792,121.0838,0.21,80.4,5,1.1863,10,12,15,10,12,15,2283,601,57,4,3,1,746.88,0.0,0.0,0.0,0,0
170,3747,2021-07-13 19:46:11.000,14.5792,121.0838,0.42,80.4,7,1.4283,12,14,16,12,14,16,2352,618,55,4,3,1,731.25,0.0,0.0,0.0,0,0
171,3748,2021-07-13 19:46:12.000,14.5792,121.0838,0.44,80.4,7,1.4283,12,14,16,12,14,16,2400,642,57,4,3,1,731.25,0.0,0.0,0.0,0,0
172,3749,2021-07-13 19:46:14.000,14.5792,121.0838,0.44,78.9,7,1.481,11,13,15,11,13,15,2400,642,57,4,3,1,731.25,0.0,0.0,0.0,0,0
173,3750,2021-07-13 19:46:16.000,14.5792,121.0838,0.3,78.9,7,1.5338,11,13,15,11,13,15,2406,634,50,4,3,1,731.25,0.0,0.0,0.0,0,0
174,3751,2021-07-13 19:46:18.000,14.5792,121.0838,0.21,78.9,6,1.5722,11,12,13,11,12,13,2355,606,48,2,0,0,746.88,0.0,0.0,0.0,0,0
175,3752,2021-07-13 19:46:20.000,14.5792,121.0838,0.06,78.9,7,1.481,11,13,13,11,13,13,2373,612,53,2,0,0,731.25,0.0,0.0,0.0,0,0
176,3753,2021-07-13 19:46:22.000,14.5792,121.0838,0.1,78.9,6,1.36,12,14,14,12,14,14,2373,612,53,2,0,0,731.25,0.0,0.0,0.0,0,0
177,3754,2021-07-13 19:46:24.000,14.5792,121.0838,0.1,78.8,5,0.9227,11,12,13,11,12,13,2385,619,47,2,0,0,746.88,0.0,0.0,0.0,0,0
178,3755,2021-07-13 19:46:26.000,14.5792,121.0838,0.25,78.8,5,1.1333,11,13,13,11,13,13,2469,639,38,2,0,0,746.88,0.0,0.0,0.0,0,0
179,3756,2021-07-13 19:46:28.000,14.5792,121.0838,0.28,78.8,3,0.733,12,13,14,12,13,14,2475,644,38,2,0,0,731.25,0.0,0.0,0.0,0,0
180,3757,2021-07-13 19:46:30.000,14.5792,121.0838,0.27,78.8,4,0.5924,12,13,14,12,13,14,2475,644,38,2,0,0,762.5,0.0,0.0,0.0,0,0
181,3758,2021-07-13 19:46:32.000,14.5792,121.0838,0.13,78.7,4,0.7486,12,13,13,12,13,13,2388,624,35,1,0,0,715.63,0.0,0.0,0.0,0,0
182,3759,2021-07-13 19:46:35.000,14.5792,121.0838,0.21,78.7,3,0.5222,12,13,13,12,13,13,2349,621,35,1,0,0,731.25,0.0,0.0,0.0,0,0
183,3760,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,4,0.9596,9216,3072,3328,3328,3072,3328,3337,11522,27904,8960,256,0,715.63,0.0,0.0,0.0,0,0
184,3761,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,4,0.8538,12,13,13,12,13,13,2322,618,38,1,0,0,731.25,0.0,0.0,0.0,0,0
185,3762,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,4,0.8538,11,13,13,11,13,13,2391,633,45,2,1,1,731.25,0.0,0.0,0.0,0,0
186,3763,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,5,0.7146,11,13,13,11,13,13,2391,633,45,2,1,1,715.63,0.0,0.0,0.0,0,0
187,3764,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,4,0.6963,12,14,14,12,14,14,2376,632,48,2,1,1,746.88,0.0,0.0,0.0,0,0
188,3765,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,5,0.7663,11,13,14,11,13,14,2436,650,50,2,2,1,731.25,0.0,0.0,0.0,0,0
189,3766,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,4,0.6963,12,14,15,12,14,15,2553,656,45,3,2,1,731.25,0.0,0.0,0.0,0,0
190,3767,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,3,0.5222,12,14,15,12,14,15,2553,656,45,3,2,1,778.13,0.0,0.0,0.0,0,0
191,3768,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,2,0.5063,13,15,16,13,15,16,2715,701,47,3,2,1,762.5,0.0,0.0,0.0,0,0
192,3769,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,3,0.5222,13,15,17,13,15,17,2739,710,57,3,2,1,715.63,0.0,0.0,0.0,0,0
193,3770,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,3,0.4702,13,15,17,13,15,17,2730,704,58,4,3,2,731.25,0.0,0.0,0.0,0,0
194,3771,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,4,0.6963,13,15,17,13,15,17,2730,704,58,4,3,2,746.88,0.0,0.0,0.0,0,0
195,3772,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,27,7.0747,13,16,18,13,16,18,2808,727,60,4,3,2,825.0,0.0,0.0,0.0,0,0
196,3773,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,3,0.6272,13,17,19,13,17,19,2841,741,68,4,3,2,715.63,0.0,0.0,0.0,0,0
197,3774,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,4,0.5924,12,16,18,12,16,18,2841,741,68,4,3,2,731.25,0.0,0.0,0.0,0,0
198,3775,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,4,0.6442,12,15,17,12,15,17,2826,738,67,4,3,2,731.25,0.0,0.0,0.0,0,0
199,3776,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,5,0.6632,12,15,17,12,15,17,2802,733,63,4,3,1,715.63,0.0,0.0,0.0,0,0
200,3777,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,6,0.7344,12,15,17,12,15,17,2763,728,58,4,3,1,825.0,0.0,0.0,0.0,0,0
201,3778,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,5,0.5612,13,16,18,13,16,18,2763,728,58,4,3,1,746.88,0.0,0.0,0.0,0,0
202,3779,2021-07-13 19:46:36.000,14.5792,121.0838,0.03,78.7,5,0.5108,13,15,17,13,15,17,2700,714,53,3,2,1,731.25,0.0,0.0,0.0,0,0
203,3780,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,8,0.6779,12,14,15,12,14,15,2508,686,55,2,2,1,746.88,0.0,0.0,0.0,0,0
204,3781,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,10,0.872,12,14,15,12,14,15,2508,686,55,2,2,1,715.63,0.0,0.0,0.0,0,0
205,3782,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,11,0.7497,11,13,15,11,13,15,2343,638,58,2,2,1,825.0,0.0,0.0,0.0,0,0
206,3783,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,15,0.9442,11,13,15,11,13,15,2256,607,48,2,2,1,731.25,0.0,0.0,0.0,0,0
207,3784,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,9,0.8993,11,13,14,11,13,14,2217,602,50,1,1,0,746.88,0.0,0.0,0.0,0,0
208,3785,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,9,1.204,11,13,14,11,13,14,2217,602,50,1,1,0,731.25,0.0,0.0,0.0,0,0
209,3786,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,14,1.7136,11,13,13,11,13,13,2136,588,51,1,1,0,731.25,0.0,0.0,0.0,0,0
210,3787,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,15,2.4548,10,11,12,10,11,12,2112,573,45,1,1,0,837.5,0.0,0.0,0.0,0,0
211,3788,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,19,3.1511,10,11,12,10,11,12,2112,573,45,1,1,0,731.25,0.0,0.0,0.0,0,0
212,3789,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,22,3.882,11,12,13,11,12,13,2118,577,48,1,1,0,746.88,0.0,0.0,0.0,0,0
213,3790,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,24,4.0735,11,12,12,11,12,12,2160,587,45,0,0,0,746.88,0.0,0.0,0.0,0,0
214,3791,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,18,3.0291,11,13,13,11,13,13,2214,592,48,0,0,0,731.25,0.0,0.0,0.0,0,0
215,3792,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,13,1.6423,10,12,12,10,12,12,2214,592,48,0,0,0,900.0,0.0,0.0,0.0,0,0
216,3793,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,9,1.1016,10,12,13,10,12,13,2259,608,51,1,1,1,731.25,0.0,0.0,0.0,0,0
217,3794,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,11,0.8953,10,12,13,10,12,13,2325,625,46,2,1,1,731.25,0.0,0.0,0.0,0,0
218,3795,2021-07-13 19:47:17.000,14.5792,121.0836,1.35,78.7,10,0.9216,10,12,13,10,12,13,2325,625,46,2,1,1,731.25,0.0,0.0,0.0,0,0
219,3796,2021-07-13 19:47:49.000,14.5792,121.0834,1.66,78.7,13,1.0402,11,13,14,11,13,14,2430,653,43,2,1,1,762.5,0.0,0.0,0.0,0,0
220,3797,2021-07-13 19:47:49.000,14.5792,121.0834,1.66,78.7,11,1.5515,12,14,15,12,14,15,2493,675,49,2,1,1,731.25,0.0,0.0,0.0,0,0
221,3798,2021-07-13 19:47:49.000,14.5792,121.0834,1.66,78.7,15,3.4,13,15,16,13,15,16,2637,714,46,2,1,1,715.63,0.0,0.0,0.0,0,0
222,3799,2021-07-13 19:47:54.000,14.5792,121.0833,1.65,78.7,19,4.1481,13,15,16,13,15,16,2637,714,46,2,1,1,731.25,0.0,0.0,0.0,0,0
223,3800,2021-07-13 19:47:54.000,14.5792,121.0833,1.65,78.7,24,4.7018,15,17,18,15,17,18,2952,799,42,2,1,1,731.25,0.0,0.0,0.0,0,0
224,3801,2021-07-13 19:47:54.000,14.5792,121.0833,1.65,78.7,39,7.785,16,18,19,16,18,19,3186,878,45,2,1,1,731.25,0.0,0.0,0.0,0,0
225,3802,2021-07-13 19:47:54.000,14.5792,121.0833,1.65,78.7,42,8.4122,16,18,19,16,18,19,3186,878,45,2,1,1,762.5,0.0,0.0,0.0,0,0
226,3803,2021-07-13 19:47:54.000,14.5792,121.0833,1.65,78.7,43,8.3234,17,19,20,17,19,20,3333,912,43,2,1,1,793.75,0.0,0.0,0.0,0,0
227,3804,2021-07-13 19:47:54.000,14.5792,121.0833,1.65,78.7,57,12.6028,18,20,21,18,20,21,3528,956,49,2,1,1,731.25,0.0,0.0,0.0,0,0
228,3805,2021-07-13 19:47:54.000,14.5792,121.0833,1.65,78.7,51,10.557,19,21,21,19,21,21,3675,1001,49,2,1,1,746.88,0.0,0.0,0.0,0,0
229,3806,2021-07-13 19:47:54.000,14.5792,121.0833,1.65,78.7,40,8.433,19,21,21,19,21,21,3675,1001,49,2,1,1,731.25,0.0,0.0,0.0,0,0
230,3807,2021-07-13 19:47:54.000,14.5792,121.0833,1.65,78.7,39,8.3118,19,21,21,19,21,21,3861,1038,55,1,0,0,746.88,0.0,0.0,0.0,0,0
231,3808,2021-07-13 19:47:54.000,14.5792,121.0833,1.65,78.7,49,10.5783,20,22,22,20,22,22,4023,1083,66,0,0,0,746.88,0.0,0.0,0.0,0,0
232,3809,2021-07-13 19:47:54.000,14.5792,121.0833,1.65,78.7,75,16.6299,20,22,22,20,22,22,4023,1083,66,0,0,0,715.63,0.0,0.0,0.0,0,0
233,3810,2021-07-13 19:47:54.000,14.5792,121.0833,1.65,78.7,58,11.2489,21,23,23,20,23,23,4161,1125,66,0,0,0,762.5,0.0,0.0,0.0,0,0
234,3811,2021-07-13 19:48:19.000,14.5795,121.0831,1.98,78.7,50,10.1198,22,24,24,21,24,24,4272,1151,69,3,0,0,731.25,0.0,0.0,0.0,0,0
235,3812,2021-07-13 19:48:19.000,14.5795,121.0831,1.98,78.7,61,13.351,23,25,25,22,25,25,4443,1192,72,3,0,0,731.25,0.0,0.0,0.0,0,0
236,3813,2021-07-13 19:48:19.000,14.5795,121.0831,1.98,78.7,40,7.959,23,25,25,22,25,25,4443,1192,72,3,0,0,731.25,0.0,0.0,0.0,0,0
237,3814,2021-07-13 19:48:19.000,14.5795,121.0831,1.98,78.7,28,6.1353,22,25,25,21,25,25,4335,1159,75,4,0,0,731.25,0.0,0.0,0.0,0,0
238,3815,2021-07-13 19:48:19.000,14.5795,121.0831,1.98,78.7,34,7.0204,22,25,25,21,25,25,4398,1163,73,4,0,0,731.25,0.0,0.0,0.0,0,0
239,3816,2021-07-13 19:48:29.000,14.5795,121.083,1.88,78.7,16,3.4154,22,25,25,21,25,25,4527,1197,79,4,0,0,715.63,0.0,0.0,0.0,0,0
240,3817,2021-07-13 19:48:29.000,14.5795,121.083,1.88,78.7,3,0.17,23,26,26,22,26,26,4527,1197,79,4,0,0,746.88,0.0,0.0,0.0,0,0
241,3818,2021-07-13 19:48:29.000,14.5795,121.083,1.88,78.7,2,0.2448,22,26,26,21,26,26,4440,1180,77,4,0,0,731.25,0.0,0.0,0.0,0,0
242,3819,2021-07-13 19:48:29.000,14.5795,121.083,1.88,78.7,60,2.3104,23,26,26,22,26,26,4482,1180,80,4,0,0,731.25,0.0,0.0,0.0,0,0
243,3820,2021-07-13 19:48:29.000,14.5795,121.083,1.88,78.7,121,5.947,23,26,26,22,26,26,4482,1180,80,4,0,0,731.25,0.0,0.0,0.0,0,0
244,3821,2021-07-13 19:48:39.000,14.5796,121.0829,2.41,78.7,130,26.0378,24,27,27,22,27,27,4569,1228,79,4,0,0,731.25,0.0,0.0,0.0,0,0
245,3822,2021-07-13 19:48:39.000,14.5796,121.0829,2.41,78.7,5,0.3627,23,26,26,22,26,26,4458,1189,70,4,0,0,746.88,0.0,0.0,0.0,0,0
246,3823,2021-07-13 19:48:39.000,14.5796,121.0829,2.41,78.7,3,0.4185,22,24,25,21,24,25,4242,1127,71,2,1,1,762.5,0.0,0.0,0.0,0,0
247,3824,2021-07-13 19:48:39.000,14.5796,121.0829,2.41,78.7,4,0.4896,20,23,24,20,23,24,3888,1046,77,2,1,1,731.25,0.0,0.0,0.0,0,0
248,3825,2021-07-13 19:48:39.000,14.5796,121.0829,2.41,78.7,22,0.7661,19,22,23,19,22,23,3648,990,73,3,1,1,825.0,0.0,0.0,0.0,0,0
249,3826,2021-07-13 19:48:39.000,14.5796,121.0829,2.41,78.7,92,1.1862,18,22,22,18,22,22,3534,966,73,3,1,1,746.88,0.0,0.0,0.0,0,0
250,3827,2021-07-13 19:48:39.000,14.5796,121.0829,2.41,78.7,30,0.5803,17,21,22,17,21,22,3345,914,79,4,1,1,778.13,0.0,0.0,0.0,0,0
251,3828,2021-07-13 19:48:39.000,14.5796,121.0829,2.41,78.7,6,0.9403,16,20,20,16,20,20,3189,880,77,3,0,0,731.25,0.0,0.0,0.0,0,0
252,3829,2021-07-13 19:48:54.000,14.5796,121.0828,1.97,78.7,6,1.0445,15,19,19,15,19,19,3054,840,77,2,0,0,731.25,0.0,0.0,0.0,0,0
253,3830,2021-07-13 19:48:54.000,14.5796,121.0828,1.97,78.7,37,12.382,15,19,19,15,19,19,3054,840,77,2,0,0,793.75,0.0,0.0,0.0,0,0
254,3831,2021-07-13 19:48:54.000,14.5796,121.0828,1.97,78.7,51,12.3014,15,19,19,15,19,19,2976,817,75,2,0,0,703.13,0.0,0.0,0.0,0,0
255,3832,2021-07-13 19:48:54.000,14.5796,121.0828,1.97,78.7,37,5.6087,15,19,19,15,19,19,3018,823,78,3,0,0,731.25,0.0,0.0,0.0,0,0
256,3833,2021-07-13 19:48:54.000,14.5796,121.0828,1.97,78.7,41,5.9941,15,19,19,15,19,19,3018,823,78,3,0,0,715.63,0.0,0.0,0.0,0,0
257,3834,2021-07-13 19:49:04.000,14.5796,121.0827,1.95,78.7,43,9.4296,15,19,19,15,19,19,2994,806,78,3,0,0,746.88,0.0,0.0,0.0,0,0
258,3835,2021-07-13 19:49:04.000,14.5796,121.0827,1.95,78.7,40,6.911,15,18,18,15,18,18,3018,797,76,2,0,0,809.38,0.0,0.0,0.0,0,0
259,3836,2021-07-13 19:49:04.000,14.5796,121.0827,1.95,78.7,30,5.4315,15,18,18,15,18,18,3021,807,70,2,0,0,746.88,0.0,0.0,0.0,0,0
260,3837,2021-07-13 19:49:04.000,14.5796,121.0827,1.95,78.7,32,7.6769,14,17,17,14,17,17,3021,807,70,2,0,0,715.63,0.0,0.0,0.0,0,0
261,3838,2021-07-13 19:49:04.000,14.5796,121.0827,1.95,78.7,34,6.2325,14,17,17,14,17,17,3048,802,62,1,0,0,715.63,0.0,0.0,0.0,0,0
262,3839,2021-07-13 19:49:04.000,14.5796,121.0827,1.95,78.7,53,12.172,14,17,17,14,17,17,3018,794,62,1,0,0,731.25,0.0,0.0,0.0,0,0
263,3840,2021-07-13 19:49:04.000,14.5796,121.0827,1.95,78.7,31,5.7627,15,18,18,15,18,18,3318,880,68,1,0,0,825.0,0.0,0.0,0.0,0,0
264,3841,2021-07-13 19:49:04.000,14.5796,121.0827,1.95,78.7,33,6.3731,18,21,21,18,21,21,3609,957,69,1,0,0,731.25,0.0,0.0,0.0,0,0
265,3842,2021-07-13 19:49:04.000,14.5796,121.0827,1.95,78.7,33,7.1102,19,22,22,19,22,22,3756,991,74,1,0,0,746.88,0.0,0.0,0.0,0,0
266,3843,2021-07-13 19:49:04.000,14.5796,121.0827,1.95,78.7,22,3.3615,17,20,20,17,20,20,3651,958,68,0,0,0,746.88,0.0,0.0,0.0,0,0
267,3844,2021-07-13 19:49:04.000,14.5796,121.0827,1.95,78.7,30,3.4177,17,21,21,17,21,21,3675,969,85,0,0,0,746.88,0.0,0.0,0.0,0,0
268,3845,2021-07-13 19:49:04.000,14.5796,121.0827,1.95,78.7,58,9.5231,16,21,21,16,21,21,3456,906,85,4,0,0,853.13,0.0,0.0,0.0,0,0
269,3846,2021-07-13 19:49:24.000,14.5795,121.0825,1.84,78.7,84,14.5183,16,20,20,16,20,20,3255,857,75,4,0,0,731.25,0.0,0.0,0.0,0,0
270,3847,2021-07-13 19:49:24.000,14.5795,121.0825,1.84,78.7,59,14.1146,15,19,19,15,19,19,3255,857,75,4,0,0,731.25,0.0,0.0,0.0,0,0
271,3848,2021-07-13 19:49:24.000,14.5795,121.0825,1.84,78.7,54,13.4057,14,18,19,14,18,19,3114,812,70,5,1,0,731.25,0.0,0.0,0.0,0,0
272,3849,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,47,13.2559,14,18,19,14,18,19,3114,819,70,5,1,0,731.25,0.0,0.0,0.0,0,0
273,3850,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,50,14.6819,14,18,19,14,18,19,3114,819,70,5,1,0,915.63,0.0,0.0,0.0,0,0
274,3851,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,39,9.9002,15,21,22,15,21,22,3420,912,84,5,1,0,762.5,0.0,0.0,0.0,0,0
275,3852,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,45,13.0163,17,22,23,17,22,23,3579,940,75,4,1,0,762.5,0.0,0.0,0.0,0,0
276,3853,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,87,28.9349,17,22,22,17,22,22,3663,964,80,1,1,0,762.5,0.0,0.0,0.0,0,0
277,3854,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,107,39.9959,17,22,22,17,22,22,3633,956,94,1,1,0,762.5,0.0,0.0,0.0,0,0
278,3855,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,53,12.5957,32,40,42,27,36,42,6174,1639,165,9,2,1,746.88,0.0,0.0,0.0,0,0
279,3856,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,67,13.288,119,168,173,79,111,115,18732,5607,1065,41,4,1,762.5,0.0,0.0,0.0,0,0
280,3857,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,41,2.4014,119,168,173,79,111,115,18732,5607,1065,41,4,1,731.25,0.0,0.0,0.0,0,0
281,3858,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,124,4.8158,155,212,218,103,140,144,25056,7443,1282,55,4,1,731.25,0.0,0.0,0.0,0,0
282,3859,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,145,4.524,172,233,241,114,154,159,28299,8331,1360,59,5,2,762.5,0.0,0.0,0.0,0,0
283,3860,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,20,3.8482,188,252,261,125,167,173,30648,9001,1407,62,5,2,762.5,0.0,0.0,0.0,0,0
284,3861,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,31,2.297,190,254,261,126,169,174,31326,9221,1425,61,4,1,762.5,0.0,0.0,0.0,0,0
285,3862,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,23,4.3703,123,152,158,81,100,104,22149,6255,627,41,4,2,731.25,0.0,0.0,0.0,0,0
286,3863,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,30,4.2361,101,126,131,66,83,86,18603,5184,499,36,4,1,731.25,0.0,0.0,0.0,0,0
287,3864,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,24,2.4818,102,127,132,67,84,87,18603,5184,499,36,4,1,762.5,0.0,0.0,0.0,0,0
288,3865,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,85,21.971,102,128,133,67,84,88,18750,5238,509,38,4,1,746.88,0.0,0.0,0.0,0,0
289,3866,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,139,44.0671,119,151,158,78,100,104,21366,6018,643,44,7,1,746.88,0.0,0.0,0.0,0,0
290,3867,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,176,60.679,140,180,190,93,119,126,24477,6976,808,54,11,3,715.63,0.0,0.0,0.0,0,0
291,3868,2021-07-13 19:49:34.000,14.5794,121.0825,1.93,78.7,196,71.2038,140,181,189,93,120,125,24597,6984,827,47,10,2,746.88,0.0,0.0,0.0,0,0
292,3869,2021-07-13 19:50:14.000,14.5794,121.0824,1.45,78.7,172,62.9395,129,168,176,85,111,117,22791,6449,816,42,9,2,746.88,0.0,0.0,0.0,0,0
293,3870,2021-07-13 19:50:14.000,14.5794,121.0824,1.45,78.7,162,58.7492,120,156,162,79,103,107,20967,5971,754,33,8,2,746.88,0.0,0.0,0.0,0,0
294,3871,2021-07-13 19:50:14.000,14.5794,121.0824,1.45,78.7,168,58.6566,98,125,131,65,83,87,17157,4877,596,26,6,3,746.88,0.0,0.0,0.0,0,0
295,3872,2021-07-13 19:50:14.000,14.5794,121.0824,1.45,78.7,165,56.7458,69,88,90,45,58,69,12567,3524,391,17,1,1,731.25,0.0,0.0,0.0,0,0
296,3873,2021-07-13 19:50:14.000,14.5794,121.0824,1.45,78.7,177,63.4786,69,88,90,45,58,69,12567,3524,391,17,1,1,731.25,0.0,0.0,0.0,0,0
297,3874,2021-07-13 19:50:14.000,14.5794,121.0824,1.45,78.7,177,62.2451,62,76,78,41,52,63,11130,3129,317,13,1,1,762.5,0.0,0.0,0.0,0,0
298,3875,2021-07-13 19:50:14.000,14.5794,121.0824,1.45,78.7,169,61.9937,58,71,73,38,50,61,10512,2945,286,13,1,1,746.88,0.0,0.0,0.0,0,0
299,3876,2021-07-13 19:50:14.000,14.5794,121.0824,1.45,78.7,174,62.3181,52,64,66,35,47,57,9537,2652,244,13,1,1,778.13,0.0,0.0,0.0,0,0
300,3877,2021-07-13 19:50:14.000,14.5794,121.0824,1.45,78.7,163,59.4043,47,56,58,33,44,53,8652,2397,190,10,1,1,762.5,0.0,0.0,0.0,0,0
301,3878,2021-07-13 19:50:14.000,14.5794,121.0824,1.45,78.7,167,61.9178,40,48,48,30,40,47,7416,2038,152,8,0,0,762.5,0.0,0.0,0.0,0,0
302,3879,2021-07-13 19:50:34.000,14.5794,121.0824,0.48,78.7,157,57.9957,32,38,39,27,35,39,6018,1634,121,7,0,0,746.88,0.0,0.0,0.0,0,0
303,3880,2021-07-13 19:50:34.000,14.5794,121.0824,0.48,78.7,155,53.0923,24,30,30,22,30,30,4659,1259,110,3,0,0,746.88,0.0,0.0,0.0,0,0
304,3881,2021-07-13 19:50:34.000,14.5794,121.0824,0.48,78.7,161,56.3779,19,24,25,19,24,25,3759,1021,87,3,1,0,746.88,0.0,0.0,0.0,0,0
